date,open,high,low,close,volume
object,float64,float64,float64,float64,int64
2015-08-06 00:00,1.56052,1.56367,1.54666,1.55318,129516
2015-08-07 00:00,1.5532,1.55451,1.54245,1.54774,129046
2015-08-08 00:00,1.54775,1.55006,1.54772,1.54894,13754
2015-08-10 00:00,1.54868,1.56055,1.54581,1.55937,87328
2015-08-11 00:00,1.55939,1.5616,1.55549,1.55705,119645
2015-08-12 00:00,1.5571,1.56601,1.55339,1.56459,122777
2015-08-13 00:00,1.56462,1.56499,1.55735,1.56062,142287
2015-08-14 00:00,1.56064,1.56597,1.55886,1.5649,158837
2015-08-15 00:00,1.56488,1.56554,1.56355,1.56385,15518
2015-08-17 00:00,1.56526,1.5688,1.55788,1.55882,129790
2015-08-18 00:00,1.5588,1.57167,1.55621,1.56531,146292
2015-08-19 00:00,1.5653,1.56967,1.56349,1.56459,148236
2015-08-20 00:00,1.56461,1.57015,1.5606,1.56795,181959
2015-08-21 00:00,1.56797,1.57233,1.56577,1.57103,169582
2015-08-22 00:00,1.5712,1.57135,1.56809,1.56888,22196
2015-08-24 00:00,1.56765,1.58024,1.56302,1.57411,183208
2015-08-25 00:00,1.57411,1.58181,1.56823,1.56955,172897
2015-08-26 00:00,1.56955,1.57196,1.54672,1.54864,189478
2015-08-27 00:00,1.5489,1.55083,1.53698,1.5407,202067
2015-08-28 00:00,1.5407,1.54429,1.5335,1.53875,166918
2015-08-29 00:00,1.53891,1.54163,1.53834,1.53881,18921
2015-08-31 00:00,1.54102,1.54368,1.53418,1.53452,93990
2015-09-01 00:00,1.53452,1.54074,1.52997,1.53196,143349
2015-09-02 00:00,1.53196,1.5321,1.52639,1.531,141620
2015-09-03 00:00,1.53098,1.53254,1.52189,1.52555,125850
2015-09-04 00:00,1.52552,1.52737,1.51647,1.51989,116036
2015-09-05 00:00,1.51987,1.52121,1.51639,1.5165,10564
2015-09-07 00:00,1.51766,1.52882,1.51712,1.5284,106117
2015-09-08 00:00,1.5284,1.54121,1.52681,1.53719,138372
2015-09-09 00:00,1.53719,1.54043,1.53496,1.53634,120192
2015-09-10 00:00,1.53634,1.54754,1.53386,1.54382,153432
2015-09-11 00:00,1.54383,1.54734,1.53998,1.54298,125025
2015-09-12 00:00,1.54305,1.54418,1.54223,1.54263,11402
2015-09-14 00:00,1.543,1.54708,1.53728,1.54262,97961
2015-09-15 00:00,1.54262,1.54568,1.53408,1.53547,107908
2015-09-16 00:00,1.53547,1.55282,1.53295,1.54826,127884
2015-09-17 00:00,1.54828,1.55489,1.54821,1.55185,113982
2015-09-18 00:00,1.55184,1.56585,1.55133,1.55803,177036
2015-09-19 00:00,1.55805,1.55813,1.55138,1.55223,16982
2015-09-21 00:00,1.55217,1.55677,1.54805,1.55047,110126
2015-09-22 00:00,1.55048,1.55288,1.53404,1.53721,126852
2015-09-23 00:00,1.53721,1.53824,1.52206,1.52618,135650
2015-09-24 00:00,1.52626,1.52888,1.52004,1.52482,142999
2015-09-25 00:00,1.52482,1.52602,1.51352,1.51766,141580
2015-09-26 00:00,1.51768,1.52061,1.5157,1.51748,12082
2015-09-28 00:00,1.51792,1.52409,1.51573,1.51991,101730
2015-09-29 00:00,1.51989,1.52049,1.51286,1.51604,145564
2015-09-30 00:00,1.51606,1.52136,1.51072,1.51313,141783
2015-10-01 00:00,1.51316,1.51798,1.51069,1.5149,123216
2015-10-02 00:00,1.5149,1.52372,1.51257,1.52008,130220
2015-10-03 00:00,1.52008,1.52037,1.51669,1.51809,15861
2015-10-05 00:00,1.51889,1.52441,1.51398,1.51543,122404
2015-10-06 00:00,1.51545,1.52343,1.51367,1.52257,109078
2015-10-07 00:00,1.52255,1.53393,1.52192,1.53172,144750
2015-10-08 00:00,1.53173,1.53719,1.52614,1.53242,133497
2015-10-09 00:00,1.53242,1.53831,1.52998,1.53277,152736
2015-10-10 00:00,1.53276,1.53396,1.53041,1.53041,13814
2015-10-12 00:00,1.53055,1.53728,1.53055,1.53586,100198
2015-10-13 00:00,1.53589,1.53872,1.52003,1.5246,146254
2015-10-14 00:00,1.5246,1.54583,1.52387,1.54552,153894
2015-10-15 00:00,1.54555,1.55084,1.54151,1.5495,178140
2015-10-16 00:00,1.5495,1.54966,1.54311,1.54471,135994
2015-10-17 00:00,1.54474,1.54606,1.54301,1.5432,12999
2015-10-19 00:00,1.5437,1.54964,1.54273,1.54723,100391
2015-10-20 00:00,1.54721,1.55059,1.54516,1.54584,112659
2015-10-21 00:00,1.54583,1.5477,1.54148,1.54404,118331
2015-10-22 00:00,1.54406,1.55082,1.53689,1.53857,153959
2015-10-23 00:00,1.53852,1.54188,1.5325,1.53428,137895
2015-10-24 00:00,1.53429,1.53429,1.53058,1.53105,13921
2015-10-26 00:00,1.53162,1.53815,1.53047,1.53638,103738
2015-10-27 00:00,1.53638,1.53714,1.52826,1.5312,111480
2015-10-28 00:00,1.5312,1.5347,1.52762,1.53273,103011
2015-10-29 00:00,1.53275,1.53392,1.52421,1.5309,144955
2015-10-30 00:00,1.53097,1.5464,1.52952,1.5461,144839
2015-10-31 00:00,1.54613,1.54676,1.54109,1.54269,22972
2015-11-02 00:00,1.54488,1.54968,1.54039,1.5426,98544
2015-11-03 00:00,1.54262,1.54451,1.53594,1.54032,107603
2015-11-04 00:00,1.5403,1.54449,1.53633,1.53771,128954
2015-11-05 00:00,1.53769,1.54014,1.52231,1.52322,127937
2015-11-06 00:00,1.5232,1.52392,1.50288,1.50685,142645
2015-11-07 00:00,1.50688,1.50729,1.50268,1.50412,17426
2015-11-09 00:00,1.50506,1.51282,1.50414,1.51216,95040
2015-11-10 00:00,1.51216,1.51454,1.50912,1.51081,103893
2015-11-11 00:00,1.5108,1.52202,1.51017,1.52063,108323
2015-11-12 00:00,1.52064,1.52464,1.51739,1.52048,125063
2015-11-13 00:00,1.5205,1.52633,1.51874,1.52065,116980
2015-11-14 00:00,1.52064,1.52406,1.52015,1.52348,14268
2015-11-16 00:00,1.52273,1.52289,1.51813,1.52029,98648
2015-11-17 00:00,1.52027,1.52384,1.51542,1.52129,108468
2015-11-18 00:00,1.5213,1.52486,1.51878,1.52079,109322
2015-11-19 00:00,1.52079,1.53355,1.52023,1.5326,140329
2015-11-20 00:00,1.5326,1.5326,1.51913,1.51982,123382
2015-11-21 00:00,1.51983,1.52006,1.5182,1.51855,13845
2015-11-23 00:00,1.5181,1.51954,1.5122,1.51243,109440
2015-11-24 00:00,1.51241,1.51554,1.50533,1.50556,117891
2015-11-25 00:00,1.5056,1.5124,1.5055,1.51058,123912
2015-11-26 00:00,1.51058,1.5136,1.5066,1.5116,91054
2015-11-27 00:00,1.51159,1.51164,1.50312,1.50378,121871
2015-11-28 00:00,1.5038,1.50526,1.50297,1.50297,22353
2015-11-30 00:00,1.50335,1.50664,1.49936,1.50426,89801
2015-12-01 00:00,1.50426,1.51255,1.50295,1.50723,128909
2015-12-02 00:00,1.5072,1.50865,1.49172,1.4926,130007
2015-12-03 00:00,1.4926,1.5122,1.48946,1.50864,191322
2015-12-04 00:00,1.50866,1.5159,1.50778,1.50988,204343
2015-12-05 00:00,1.50988,1.51164,1.5082,1.51032,29782
2015-12-07 00:00,1.5107,1.51145,1.5054,1.50736,122008
2015-12-08 00:00,1.50733,1.5077,1.49567,1.49989,166523
2015-12-09 00:00,1.49987,1.51832,1.49942,1.51658,155348
2015-12-10 00:00,1.51659,1.52017,1.51108,1.51735,163428
2015-12-11 00:00,1.51735,1.52295,1.51251,1.52111,128324
2015-12-12 00:00,1.5211,1.52398,1.52029,1.52174,23871
2015-12-14 00:00,1.52308,1.52308,1.51074,1.51296,130908
2015-12-15 00:00,1.51294,1.51847,1.50328,1.5043,157626
2015-12-16 00:00,1.5043,1.50666,1.49872,1.50122,151764
2015-12-17 00:00,1.50121,1.50985,1.48648,1.48746,180882
2015-12-18 00:00,1.48745,1.49496,1.48658,1.49106,147637
2015-12-19 00:00,1.49107,1.49241,1.48847,1.48905,17452
2015-12-21 00:00,1.49006,1.4929,1.48771,1.49044,104484
2015-12-22 00:00,1.49045,1.49113,1.48074,1.48115,111303
2015-12-23 00:00,1.4811,1.49002,1.48052,1.48619,113310
2015-12-24 00:00,1.48619,1.4944,1.48542,1.4941,89493
2015-12-25 00:00,1.4941,1.49449,1.48882,1.49266,14405
2015-12-28 00:00,1.49042,1.49337,1.48781,1.48814,72119
2015-12-29 00:00,1.48814,1.49133,1.47852,1.47933,103987
2015-12-30 00:00,1.47932,1.48484,1.47911,1.48308,109891
2015-12-31 00:00,1.48308,1.48447,1.47334,1.47439,97449
2016-01-01 00:00,1.47439,1.47522,1.47266,1.47335,18207
2016-01-04 00:00,1.47336,1.4816,1.4663,1.4684,118648
2016-01-05 00:00,1.4684,1.4727,1.46381,1.46596,137296
2016-01-06 00:00,1.46601,1.46811,1.4602,1.46262,157440
2016-01-07 00:00,1.46262,1.46432,1.45329,1.45779,172902
2016-01-08 00:00,1.45778,1.46445,1.4506,1.45192,163010
2016-01-09 00:00,1.45193,1.45322,1.45116,1.45175,22479
2016-01-11 00:00,1.45239,1.46042,1.44921,1.45612,126972
2016-01-12 00:00,1.45612,1.4569,1.43518,1.44006,156396
2016-01-13 00:00,1.44007,1.44757,1.43799,1.44676,162271
2016-01-14 00:00,1.44678,1.44678,1.43599,1.44082,173168
2016-01-15 00:00,1.44085,1.44277,1.4278,1.42882,163048
2016-01-16 00:00,1.42885,1.42929,1.42485,1.42485,25263
2016-01-18 00:00,1.42504,1.43231,1.42478,1.4269,125661
2016-01-19 00:00,1.42689,1.43396,1.41291,1.41694,155565
2016-01-20 00:00,1.41694,1.4219,1.41251,1.41659,176685
2016-01-21 00:00,1.41658,1.42035,1.40793,1.41964,181814
2016-01-22 00:00,1.41964,1.43627,1.41955,1.43052,172037
2016-01-23 00:00,1.43055,1.43114,1.4257,1.42619,22679
2016-01-25 00:00,1.42652,1.43092,1.42233,1.42443,123906
2016-01-26 00:00,1.42442,1.43499,1.41729,1.43401,158388
2016-01-27 00:00,1.43402,1.43668,1.42297,1.42604,158255
2016-01-28 00:00,1.42602,1.44073,1.423,1.43497,184731
2016-01-29 00:00,1.43496,1.4413,1.41491,1.41822,175441
2016-01-30 00:00,1.41822,1.42525,1.4173,1.42409,23001
2016-02-01 00:00,1.425,1.43786,1.42276,1.43662,136126
2016-02-02 00:00,1.4366,1.44456,1.43259,1.43988,171920
2016-02-03 00:00,1.43988,1.46028,1.43835,1.45743,180322
2016-02-04 00:00,1.45743,1.4668,1.45293,1.45768,208563
2016-02-05 00:00,1.45771,1.46128,1.44519,1.44662,177383
2016-02-06 00:00,1.44662,1.45075,1.44536,1.44999,22552
2016-02-08 00:00,1.44798,1.45467,1.43519,1.44159,152412
2016-02-09 00:00,1.44155,1.45152,1.4378,1.4488,226758
2016-02-10 00:00,1.44883,1.45783,1.44399,1.44703,198106
2016-02-11 00:00,1.44702,1.45633,1.43831,1.4448,210721
2016-02-12 00:00,1.44478,1.45695,1.44424,1.44575,192011
2016-02-13 00:00,1.44575,1.45211,1.44574,1.44996,24920
2016-02-15 00:00,1.44975,1.4535,1.44251,1.44351,127566
2016-02-16 00:00,1.44349,1.45158,1.42759,1.42888,168718
2016-02-17 00:00,1.42889,1.43387,1.42351,1.43154,166836
2016-02-18 00:00,1.43155,1.43944,1.42561,1.43311,175791
2016-02-19 00:00,1.43311,1.43477,1.42464,1.43405,168250
2016-02-20 00:00,1.43406,1.4408,1.43233,1.44014,28462
2016-02-22 00:00,1.42611,1.43056,1.4057,1.41562,163079
2016-02-23 00:00,1.41563,1.41677,1.40363,1.40392,168349
2016-02-24 00:00,1.40392,1.40406,1.38782,1.39317,183673
2016-02-25 00:00,1.39317,1.39961,1.38997,1.39324,172833
2016-02-26 00:00,1.39326,1.40424,1.38535,1.38655,175794
2016-02-27 00:00,1.38653,1.38791,1.38589,1.3869,25162
2016-02-29 00:00,1.38556,1.39461,1.38358,1.39242,152992
2016-03-01 00:00,1.39242,1.40183,1.38991,1.39459,190938
2016-03-02 00:00,1.3946,1.40815,1.39142,1.40559,187993
2016-03-03 00:00,1.40558,1.41897,1.40326,1.41497,192490
2016-03-04 00:00,1.41499,1.42484,1.41073,1.42241,196519
2016-03-05 00:00,1.42239,1.42372,1.42006,1.4229,33068
2016-03-07 00:00,1.42158,1.42559,1.41337,1.42523,130142
2016-03-08 00:00,1.42526,1.42832,1.41734,1.42232,167245
2016-03-09 00:00,1.42232,1.42419,1.4177,1.42334,160240
2016-03-10 00:00,1.42338,1.43167,1.41178,1.42993,187785
2016-03-11 00:00,1.42996,1.44361,1.42543,1.44238,189937
2016-03-12 00:00,1.44237,1.44247,1.43707,1.43821,29593
2016-03-14 00:00,1.43647,1.4389,1.43061,1.43222,124241
2016-03-15 00:00,1.43222,1.43258,1.41416,1.41434,160956
2016-03-16 00:00,1.41434,1.41628,1.40526,1.41019,160347
2016-03-17 00:00,1.41018,1.4503,1.40877,1.44832,213573
2016-03-18 00:00,1.44832,1.45141,1.44101,1.44889,148822
2016-03-19 00:00,1.4489,1.45009,1.44701,1.4475,19095
2016-03-21 00:00,1.44339,1.44672,1.43649,1.4378,121729
2016-03-22 00:00,1.4378,1.44039,1.41903,1.42044,158896
2016-03-23 00:00,1.42043,1.4227,1.4083,1.40987,144742
2016-03-24 00:00,1.4099,1.41584,1.40568,1.41513,136170
2016-03-25 00:00,1.41513,1.41824,1.41083,1.41294,60826
2016-03-26 00:00,1.41294,1.41416,1.41211,1.41211,6182
2016-03-28 00:00,1.41273,1.42826,1.41199,1.42351,63309
2016-03-29 00:00,1.42353,1.43785,1.41945,1.43647,147147
2016-03-30 00:00,1.43651,1.44588,1.43648,1.43911,179499
2016-03-31 00:00,1.43912,1.44259,1.43256,1.43935,164982
2016-04-01 00:00,1.43935,1.43974,1.41705,1.42196,168359
2016-04-02 00:00,1.42197,1.42333,1.42034,1.42211,20561
2016-04-04 00:00,1.42201,1.43215,1.41906,1.42716,122869
2016-04-05 00:00,1.42716,1.42907,1.41216,1.41633,147432
2016-04-06 00:00,1.41632,1.41711,1.40048,1.41274,158275
2016-04-07 00:00,1.41274,1.41567,1.40491,1.40674,176743
2016-04-08 00:00,1.40675,1.41408,1.40403,1.4117,141261
2016-04-09 00:00,1.41171,1.41316,1.41033,1.41231,15108
2016-04-11 00:00,1.41132,1.42865,1.41048,1.42422,134265
2016-04-12 00:00,1.42423,1.43476,1.41962,1.42429,158554
2016-04-13 00:00,1.4243,1.4279,1.41928,1.4223,158343
2016-04-14 00:00,1.42231,1.42273,1.40903,1.41569,140669
2016-04-15 00:00,1.41569,1.42356,1.41325,1.42273,118037
2016-04-16 00:00,1.42275,1.42417,1.41943,1.41982,12713
2016-04-18 00:00,1.41969,1.42899,1.4131,1.4276,112983
2016-04-19 00:00,1.42761,1.44187,1.42681,1.43849,142185
2016-04-20 00:00,1.43852,1.44101,1.43449,1.43815,151825
2016-04-21 00:00,1.43813,1.44402,1.42992,1.43296,162135
2016-04-22 00:00,1.43296,1.44514,1.43134,1.43857,158916
2016-04-23 00:00,1.43857,1.44265,1.43807,1.43983,19005
2016-04-25 00:00,1.4462,1.45191,1.44025,1.44875,149518
2016-04-26 00:00,1.44875,1.46385,1.44704,1.45834,172924
2016-04-27 00:00,1.45832,1.46217,1.453,1.45552,157011
2016-04-28 00:00,1.45552,1.46189,1.44728,1.45962,200080
2016-04-29 00:00,1.45961,1.467,1.45764,1.46254,196808
2016-04-30 00:00,1.46254,1.46363,1.45885,1.46083,25438
2016-05-02 00:00,1.45825,1.4696,1.45825,1.46765,111350
2016-05-03 00:00,1.46765,1.47698,1.45314,1.45637,185309
2016-05-04 00:00,1.45637,1.45746,1.44613,1.44902,168743
2016-05-05 00:00,1.449,1.45289,1.44436,1.44871,149160
2016-05-06 00:00,1.44871,1.45438,1.44225,1.44626,151264
2016-05-07 00:00,1.44626,1.44656,1.44147,1.44203,17915
2016-05-09 00:00,1.44108,1.44793,1.43747,1.43987,127377
2016-05-10 00:00,1.43987,1.44777,1.43832,1.44337,140708
2016-05-11 00:00,1.44336,1.44879,1.43945,1.4467,132414
2016-05-12 00:00,1.4467,1.45303,1.44061,1.4464,131128
2016-05-13 00:00,1.4464,1.44659,1.43403,1.43661,161246
2016-05-14 00:00,1.43661,1.43751,1.43546,1.43546,16357
2016-05-16 00:00,1.43437,1.44143,1.43323,1.44059,91399
2016-05-17 00:00,1.44058,1.4524,1.4388,1.44721,134054
2016-05-18 00:00,1.44721,1.46246,1.44032,1.46085,146506
2016-05-19 00:00,1.46083,1.46629,1.45615,1.46175,197115
2016-05-20 00:00,1.46172,1.46363,1.45041,1.45145,124329
2016-05-21 00:00,1.45147,1.45227,1.44856,1.44988,12402
2016-05-23 00:00,1.45028,1.45489,1.44422,1.4483,114649
2016-05-24 00:00,1.44831,1.46378,1.4473,1.46251,147330
2016-05-25 00:00,1.46249,1.47288,1.46008,1.46861,153552
2016-05-26 00:00,1.46861,1.47394,1.464,1.46532,158098
2016-05-27 00:00,1.46532,1.46884,1.4608,1.46366,127025
2016-05-28 00:00,1.46364,1.46453,1.46045,1.46152,19311
2016-05-30 00:00,1.46064,1.46411,1.45871,1.46339,67144
2016-05-31 00:00,1.46338,1.47253,1.44996,1.45142,154065
2016-06-01 00:00,1.45142,1.45164,1.43857,1.44218,170125
2016-06-02 00:00,1.44218,1.44727,1.44029,1.44361,141781
2016-06-03 00:00,1.4436,1.45814,1.43986,1.45171,141249
2016-06-04 00:00,1.45173,1.45328,1.45026,1.45075,16158
2016-06-06 00:00,1.44627,1.44819,1.43517,1.44603,154742
2016-06-07 00:00,1.44605,1.46607,1.44335,1.45485,149247
2016-06-08 00:00,1.45487,1.46,1.45,1.45338,131566
2016-06-09 00:00,1.45341,1.45377,1.44469,1.44641,128931
2016-06-10 00:00,1.44635,1.44924,1.43118,1.4336,129039
2016-06-11 00:00,1.4336,1.43511,1.41794,1.42485,24933
2016-06-13 00:00,1.42647,1.43279,1.41149,1.4229,160604
2016-06-14 00:00,1.4229,1.42797,1.40904,1.41478,130928
2016-06-15 00:00,1.41472,1.42139,1.40888,1.41675,117673
2016-06-16 00:00,1.41675,1.42173,1.40123,1.4176,142193
2016-06-17 00:00,1.41757,1.43279,1.41742,1.43133,154157
2016-06-18 00:00,1.43129,1.43873,1.43058,1.43535,23586
2016-06-20 00:00,1.44694,1.47072,1.44336,1.46774,147444
2016-06-21 00:00,1.46771,1.47835,1.45818,1.4661,193848
2016-06-22 00:00,1.4661,1.47737,1.46156,1.47041,176943
2016-06-23 00:00,1.47041,1.49463,1.46409,1.48098,231017
2016-06-24 00:00,1.48098,1.50177,1.32271,1.37577,362905
2016-06-25 00:00,1.37576,1.37666,1.36167,1.36595,28831
2016-06-27 00:00,1.34251,1.34863,1.31208,1.32131,204167
2016-06-28 00:00,1.3213,1.34191,1.31487,1.33286,186120
2016-06-29 00:00,1.33287,1.35328,1.32865,1.34717,197198
2016-06-30 00:00,1.34711,1.34963,1.32136,1.32674,221275
2016-07-01 00:00,1.32669,1.33492,1.32052,1.32808,178394
2016-07-02 00:00,1.32808,1.32921,1.32493,1.32718,20379
2016-07-04 00:00,1.32448,1.33403,1.32406,1.32931,99824
2016-07-05 00:00,1.32929,1.33093,1.29994,1.30521,181919
2016-07-06 00:00,1.30525,1.30553,1.27971,1.29439,238916
2016-07-07 00:00,1.29441,1.30468,1.28758,1.29019,191808
2016-07-08 00:00,1.29019,1.3018,1.28782,1.29624,183721
2016-07-09 00:00,1.29624,1.29645,1.29375,1.29529,18207
2016-07-11 00:00,1.29461,1.30175,1.28502,1.29672,165651
2016-07-12 00:00,1.29672,1.32946,1.29548,1.32794,213631
2016-07-13 00:00,1.32793,1.33369,1.31554,1.31914,224005
2016-07-14 00:00,1.31915,1.34784,1.31048,1.33201,229006
2016-07-15 00:00,1.33206,1.34802,1.31316,1.3178,184598
2016-07-16 00:00,1.3178,1.32197,1.31503,1.31838,20067
2016-07-18 00:00,1.3195,1.33144,1.31846,1.32565,145664
2016-07-19 00:00,1.32565,1.3277,1.3088,1.31181,152137
2016-07-20 00:00,1.31178,1.31973,1.30644,1.31859,378737
2016-07-21 00:00,1.31858,1.32745,1.31437,1.32094,549056
2016-07-22 00:00,1.32094,1.32911,1.30786,1.31074,608635
2016-07-23 00:00,1.31073,1.31145,1.30841,1.3109,62705
2016-07-25 00:00,1.31406,1.31645,1.30947,1.31362,360256
2016-07-26 00:00,1.31362,1.31754,1.30571,1.31397,572760
2016-07-27 00:00,1.31397,1.31615,1.30723,1.31313,499494
2016-07-28 00:00,1.31313,1.32481,1.31035,1.31425,610672
2016-07-29 00:00,1.31426,1.3301,1.31385,1.32279,501131
2016-07-30 00:00,1.32279,1.32469,1.32194,1.32224,57908
2016-08-01 00:00,1.3222,1.32719,1.31624,1.32041,443292
2016-08-02 00:00,1.32041,1.33566,1.31716,1.3336,479963
2016-08-03 00:00,1.3336,1.33714,1.32801,1.33273,455934
2016-08-04 00:00,1.33273,1.33455,1.31117,1.31172,521766
2016-08-05 00:00,1.31172,1.31748,1.30209,1.30783,405336
2016-08-06 00:00,1.30785,1.3097,1.30604,1.30669,31022
2016-08-08 00:00,1.30719,1.30965,1.30297,1.30381,268230
2016-08-09 00:00,1.30381,1.30477,1.29558,1.30082,303769
2016-08-10 00:00,1.30082,1.30939,1.29908,1.3005,377865
2016-08-11 00:00,1.3005,1.30276,1.29354,1.29701,292509
2016-08-12 00:00,1.29702,1.30346,1.2909,1.29208,287550
2016-08-13 00:00,1.29208,1.29279,1.29029,1.29148,32997
2016-08-15 00:00,1.29206,1.29448,1.28658,1.2875,220273
2016-08-16 00:00,1.2875,1.30375,1.28715,1.30353,305278
2016-08-17 00:00,1.30353,1.30707,1.29945,1.30121,310623
2016-08-18 00:00,1.30121,1.31717,1.29794,1.31373,382160
2016-08-19 00:00,1.31374,1.31854,1.30226,1.30621,366104
2016-08-20 00:00,1.30626,1.30869,1.30564,1.30736,33594
2016-08-22 00:00,1.30515,1.31572,1.3034,1.31304,329662
2016-08-23 00:00,1.31304,1.32104,1.31282,1.3187,375966
2016-08-24 00:00,1.31869,1.3273,1.31611,1.32363,355565
2016-08-25 00:00,1.32364,1.32636,1.3169,1.31871,305674
2016-08-26 00:00,1.31872,1.32789,1.31365,1.31531,381918
2016-08-27 00:00,1.3153,1.31568,1.31216,1.31297,66021
2016-08-29 00:00,1.31061,1.31389,1.30593,1.30803,251123
2016-08-30 00:00,1.30802,1.31201,1.30592,1.30848,372099
2016-08-31 00:00,1.30848,1.31579,1.30658,1.31401,383150
2016-09-01 00:00,1.31403,1.33177,1.31226,1.32751,417778
2016-09-02 00:00,1.32755,1.33522,1.32524,1.33068,424765
2016-09-03 00:00,1.33068,1.33113,1.32903,1.32906,12776
2016-09-05 00:00,1.32934,1.33755,1.32879,1.33125,348082
2016-09-06 00:00,1.33125,1.34444,1.32965,1.34218,378418
2016-09-07 00:00,1.34218,1.34448,1.3319,1.33197,424244
2016-09-08 00:00,1.33198,1.33753,1.32831,1.32939,407711
2016-09-09 00:00,1.32939,1.33357,1.32391,1.32625,415741
2016-09-10 00:00,1.32624,1.3279,1.32481,1.32606,43544
2016-09-12 00:00,1.32623,1.33337,1.32349,1.33201,338702
2016-09-13 00:00,1.33201,1.33469,1.31673,1.31985,528941
2016-09-14 00:00,1.31985,1.3228,1.31382,1.3192,546387
2016-09-15 00:00,1.31919,1.32784,1.31796,1.32161,530774
2016-09-16 00:00,1.32161,1.32475,1.30664,1.30746,402174
2016-09-17 00:00,1.30746,1.30749,1.29953,1.29953,61075
2016-09-19 00:00,1.29959,1.30909,1.29959,1.30482,400493
2016-09-20 00:00,1.30482,1.30648,1.29468,1.29802,462201
2016-09-21 00:00,1.29802,1.30118,1.29445,1.29771,468777
2016-09-22 00:00,1.29771,1.31207,1.29533,1.30837,686672
2016-09-23 00:00,1.30837,1.30985,1.29145,1.2968,557985
2016-09-24 00:00,1.2968,1.29725,1.29434,1.29604,66993
2016-09-26 00:00,1.29615,1.29867,1.29161,1.29766,391950
2016-09-27 00:00,1.29766,1.30244,1.29367,1.30201,469745
2016-09-28 00:00,1.30201,1.30315,1.29799,1.30089,521494
2016-09-29 00:00,1.30089,1.3058,1.29636,1.29767,507249
2016-09-30 00:00,1.29768,1.30226,1.29368,1.29698,587295
2016-10-01 00:00,1.29698,1.29838,1.29536,1.29766,62636
2016-10-03 00:00,1.29184,1.2946,1.28171,1.28537,387059
2016-10-04 00:00,1.28537,1.28719,1.27194,1.27348,533881
2016-10-05 00:00,1.27348,1.27711,1.26854,1.27535,558032
2016-10-06 00:00,1.27535,1.27599,1.2622,1.26451,504515
2016-10-07 00:00,1.26451,1.26468,1.19198,1.2459,577834
2016-10-08 00:00,1.24587,1.2463,1.24188,1.2427,55730
2016-10-10 00:00,1.23904,1.24441,1.23551,1.23803,349391
2016-10-11 00:00,1.23802,1.23803,1.21488,1.21575,470854
2016-10-12 00:00,1.21575,1.23249,1.20893,1.22207,590078
2016-10-13 00:00,1.22205,1.22601,1.21327,1.22488,493202
2016-10-14 00:00,1.22488,1.22718,1.21678,1.22068,442473
2016-10-15 00:00,1.22068,1.22239,1.21716,1.2181,60625
2016-10-17 00:00,1.21546,1.21991,1.21356,1.21973,355889
2016-10-18 00:00,1.21971,1.23249,1.2176,1.22922,453308
2016-10-19 00:00,1.22923,1.23311,1.22536,1.22755,391253
2016-10-20 00:00,1.22755,1.22979,1.22098,1.22738,367771
2016-10-21 00:00,1.22738,1.22744,1.21711,1.22359,331794
2016-10-22 00:00,1.22359,1.22377,1.22116,1.2228,43449
2016-10-24 00:00,1.22157,1.2249,1.21853,1.22109,210702
2016-10-25 00:00,1.22109,1.22432,1.20825,1.21972,133909
2016-10-26 00:00,1.21973,1.2244,1.21566,1.22257,129255
2016-10-27 00:00,1.22257,1.22711,1.2149,1.2169,141222
2016-10-28 00:00,1.21695,1.21884,1.21138,1.21607,134252
2016-10-29 00:00,1.21607,1.22121,1.21556,1.21833,37536
2016-10-31 00:00,1.21729,1.2223,1.21436,1.22127,102236
2016-11-01 00:00,1.22125,1.22804,1.22057,1.22468,147000
2016-11-02 00:00,1.22468,1.23537,1.22203,1.23142,173209
2016-11-03 00:00,1.23141,1.2494,1.22768,1.24544,192411
2016-11-04 00:00,1.24544,1.25571,1.24434,1.2527,177284
2016-11-05 00:00,1.25261,1.25262,1.24919,1.25177,23295
2016-11-07 00:00,1.24515,1.24972,1.23792,1.24018,132967
2016-11-08 00:00,1.24022,1.24395,1.2361,1.23718,133318
2016-11-09 00:00,1.23718,1.2547,1.23528,1.24701,270284
2016-11-10 00:00,1.24706,1.25385,1.23763,1.25216,215267
2016-11-11 00:00,1.25216,1.26733,1.25194,1.2604,219828
2016-11-12 00:00,1.26041,1.26203,1.25898,1.25954,27694
2016-11-14 00:00,1.25672,1.25919,1.2444,1.2467,166767
2016-11-15 00:00,1.24672,1.25288,1.23802,1.24208,199446
2016-11-16 00:00,1.24208,1.2514,1.2409,1.24503,208646
2016-11-17 00:00,1.245,1.25048,1.24112,1.24474,183957
2016-11-18 00:00,1.24472,1.24632,1.2302,1.23258,199610
2016-11-19 00:00,1.23258,1.2367,1.23223,1.23366,27111
2016-11-21 00:00,1.23423,1.25114,1.23123,1.24731,158090
2016-11-22 00:00,1.24723,1.25124,1.2404,1.24241,162277
2016-11-23 00:00,1.2424,1.24614,1.23601,1.24553,149706
2016-11-24 00:00,1.24551,1.24945,1.24015,1.24483,180115
2016-11-25 00:00,1.24483,1.24733,1.24155,1.24605,155766
2016-11-26 00:00,1.24604,1.24853,1.24374,1.24843,24143
2016-11-28 00:00,1.24783,1.25311,1.23854,1.24091,148372
2016-11-29 00:00,1.24093,1.25256,1.23878,1.2506,146363
